Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,day,month,Total_power_use
0.152,0.0,242.8,0.6,0,0,1,27,9,1
1.178,0.0,236.4,5.0,0,0,17,4,7,17
1.47,0.216,242.15,6.0,0,2,18,19,2,20
0.322,0.238,237.37,1.6,0,2,1,3,8,3
0.224,0.0,245.55,1.0,0,0,0,17,3,0
0.334,0.118,239.26,1.4,0,2,0,2,4,2
0.298,0.0,245.59,1.4,0,0,0,6,4,0
2.232,0.15,237.15,9.4,0,2,18,16,9,20
0.446,0.054,246.89,1.8,0,0,1,14,2,1
0.378,0.0,234.65,2.0,0,0,0,6,5,0
0.246,0.134,238.95,1.2,0,0,0,20,9,0
4.74,0.07,235.84,20.0,36,0,18,24,10,54
1.272,0.0,239.61,5.2,0,0,1,10,4,1
0.424,0.112,243.11,1.8,0,0,0,4,11,0
0.832,0.26,248.26,3.4,0,2,0,8,3,2
0.204,0.0,241.49,0.8,0,0,0,27,10,0
0.176,0.0,242.75,0.8,0,0,0,18,6,0
1.666,0.068,240.48,6.8,1,0,19,16,2,20
1.532,0.084,239.94,6.4,0,0,18,30,3,18
0.144,0.082,240.04,1.0,0,0,0,27,8,0
3.632,0.076,238.53,15.2,37,0,19,19,10,56
0.236,0.12,242.17,1.0,0,0,0,6,7,0
0.082,0.0,242.0,0.2,0,0,1,16,8,1
2.284,0.114,236.46,9.6,0,2,0,5,1,2
0.868,0.0,238.99,4.4,1,0,1,1,6,2
1.472,0.182,239.93,6.0,0,1,18,6,4,19
0.694,0.116,240.97,3.0,0,0,0,7,6,0
2.942,0.0,240.63,12.2,0,0,17,25,12,17
0.28,0.19,235.9,1.4,0,0,0,3,8,0
0.368,0.1,242.78,1.6,0,0,0,20,5,0
0.206,0.1,240.05,1.0,0,0,0,6,8,0
0.38,0.328,239.9,2.0,0,1,0,26,6,1
1.492,0.09,241.84,6.2,0,0,18,29,12,18
0.386,0.1,246.78,1.6,0,0,1,8,5,1
0.366,0.054,240.89,1.4,0,1,0,1,10,1
0.8,0.18,243.38,3.4,0,1,0,16,2,1
0.336,0.0,239.75,1.4,0,0,0,11,6,0
0.202,0.12,239.4,1.0,0,1,0,20,7,1
1.512,0.078,239.84,6.2,0,0,18,5,3,18
2.28,0.208,240.65,10.0,0,0,18,17,1,18
0.286,0.112,239.76,1.2,0,0,0,7,9,0
1.232,0.17,240.71,5.0,0,2,0,29,11,2
4.466,0.344,233.83,19.0,0,35,17,30,12,52
1.042,0.284,242.17,4.4,0,0,1,30,3,1
2.092,0.292,236.35,8.8,0,1,17,16,9,18
0.898,0.138,247.4,3.6,0,5,1,10,2,6
0.438,0.26,238.48,2.0,0,1,1,10,8,2
0.284,0.222,241.98,1.4,0,1,1,20,8,2
0.218,0.048,241.05,1.0,0,0,0,15,11,0
0.408,0.0,238.72,1.8,0,0,0,19,5,0
2.1,0.192,237.99,8.8,0,0,1,18,1,1
0.426,0.076,236.39,1.8,0,0,0,9,10,0
3.97,0.268,238.22,16.6,38,0,18,8,3,56
1.39,0.232,236.74,5.8,0,2,18,23,9,20
1.368,0.086,239.37,5.6,0,0,19,18,6,19
1.216,0.0,239.79,5.0,0,0,19,31,7,19
0.262,0.0,248.17,1.0,0,0,0,2,1,0
0.49,0.088,239.37,2.2,0,1,1,16,4,2
1.346,0.112,242.55,5.4,0,0,19,7,8,19
1.532,0.154,240.12,6.4,0,2,0,29,1,2
2.094,0.0,236.26,8.8,0,0,18,11,10,18
0.294,0.0,239.16,1.4,0,0,0,20,3,0
0.194,0.0,239.99,0.8,0,0,1,12,6,1
0.326,0.084,241.5,1.4,0,1,0,18,10,1
0.308,0.078,241.79,1.2,0,1,1,2,11,2
2.08,0.428,243.15,8.6,0,1,19,9,1,20
0.304,0.236,239.86,1.6,0,0,0,11,7,0
0.316,0.07,245.38,1.2,0,0,0,15,10,0
0.326,0.22,240.45,1.6,0,0,1,4,8,1
0.228,0.108,237.22,1.0,0,0,0,17,7,0
2.512,0.066,240.9,10.4,0,0,18,23,10,18
0.584,0.056,238.84,2.6,0,0,0,6,5,0
4.212,0.274,231.76,18.6,0,0,0,28,1,0
2.984,0.108,238.42,12.4,2,0,18,15,4,20
0.126,0.0,242.84,0.4,0,0,1,29,9,1
0.22,0.0,233.41,1.0,0,0,0,29,5,0
1.582,0.09,243.34,6.4,0,0,19,14,1,19
1.292,0.0,241.67,5.2,0,0,18,8,1,18
0.974,0.464,243.21,4.4,0,8,1,12,9,9
0.274,0.192,236.77,1.4,0,2,0,10,7,2
1.76,0.22,239.61,7.4,0,2,17,7,3,19
0.638,0.322,240.02,3.0,0,1,0,1,7,1
0.228,0.0,246.07,1.0,0,0,0,25,3,0
2.474,0.182,241.9,10.2,0,0,18,16,3,18
1.728,0.22,234.08,7.4,2,0,17,16,5,19
0.446,0.284,246.47,2.0,0,1,1,5,3,2
0.206,0.102,240.05,1.0,0,0,0,24,9,0
0.33,0.282,244.54,1.8,0,1,1,23,8,2
0.324,0.072,242.83,1.4,0,0,0,14,11,0
0.286,0.0,242.48,1.4,0,0,0,21,2,0
0.21,0.0,238.96,0.8,0,0,0,26,2,0
0.71,0.094,240.26,3.2,0,0,0,3,7,0
1.42,0.298,240.33,6.0,0,1,18,19,8,19
0.396,0.228,244.59,1.8,0,0,0,25,2,0
1.392,0.172,239.05,5.8,0,0,18,18,9,18
2.656,0.202,237.13,11.2,0,0,17,30,1,17
0.246,0.0,243.13,1.0,0,1,0,8,10,1
3.18,0.084,237.49,13.4,1,0,17,4,3,18
2.718,0.454,236.04,11.6,1,0,17,27,9,18
0.318,0.222,240.94,1.6,0,1,0,12,8,1
0.462,0.124,231.7,2.0,0,0,0,25,7,0
0.19,0.0,244.44,0.8,0,0,1,16,8,1
1.402,0.116,237.88,5.8,0,0,17,16,8,17
0.438,0.26,241.55,2.4,0,1,1,24,8,2
0.294,0.132,240.08,1.4,0,0,0,16,4,0
2.276,0.204,237.52,11.2,0,0,1,22,6,1
1.316,0.36,243.72,5.6,0,0,0,26,12,0
1.404,0.1,241.73,5.8,0,0,18,17,11,18
3.75,0.34,239.31,15.6,0,0,29,17,10,29
2.194,0.1,236.91,9.4,0,0,17,16,8,17
0.194,0.046,240.07,0.8,0,1,1,28,7,2
0.124,0.0,235.64,0.6,0,1,0,9,8,1
0.392,0.18,240.53,1.8,0,1,1,19,2,2
1.23,0.046,239.43,5.0,0,0,0,1,10,0
0.252,0.132,242.19,1.2,0,0,1,4,7,1
0.952,0.12,239.52,4.0,0,0,0,12,2,0
0.298,0.128,240.39,1.4,0,0,0,12,6,0
1.348,0.132,238.48,5.8,0,1,4,13,9,5
1.554,0.104,241.09,6.4,0,2,19,17,1,21
0.352,0.078,239.37,1.6,0,0,1,30,5,1
1.31,0.18,238.04,5.4,0,1,17,20,9,18
0.276,0.0,240.53,1.4,0,0,0,14,9,0
1.054,0.0,236.71,4.4,0,0,0,1,6,0
2.622,0.304,241.62,11.0,0,19,17,20,1,36
0.228,0.0,241.88,1.0,0,1,1,21,7,2
0.426,0.07,242.08,1.8,0,0,1,2,7,1
0.138,0.0,241.86,0.6,0,0,0,19,8,0
2.984,0.142,236.81,12.8,0,2,18,12,10,20
0.506,0.062,240.56,2.0,0,0,0,9,10,0
1.446,0.0,241.71,6.0,1,0,19,17,10,20
0.27,0.206,242.96,1.4,0,1,0,8,9,1
0.546,0.348,242.04,2.6,0,2,0,7,12,2
0.324,0.136,242.12,1.4,0,0,1,3,7,1
1.494,0.204,243.93,6.2,0,0,19,8,5,19
0.608,0.106,237.84,2.6,0,0,0,17,5,0
0.256,0.146,242.07,1.2,0,0,1,22,9,1
1.584,0.062,243.69,6.4,0,0,18,8,12,18
0.372,0.048,237.75,1.6,0,2,0,19,2,2
0.162,0.0,243.24,0.6,0,0,1,11,5,1
1.526,0.214,241.64,6.4,0,2,19,17,5,21
0.382,0.0,242.49,1.6,0,0,0,22,2,0
0.32,0.05,240.95,1.4,0,0,0,25,1,0
0.512,0.376,243.59,2.6,0,1,1,30,6,2
0.224,0.0,244.67,0.8,0,0,1,1,11,1
0.444,0.054,241.95,2.0,0,1,1,12,7,2
1.358,0.076,241.46,5.6,0,0,19,27,10,19
0.346,0.058,246.41,1.4,0,0,0,3,12,0
3.09,0.052,236.14,13.2,0,26,17,11,3,43
0.538,0.19,242.36,2.6,0,0,4,27,10,4
0.368,0.27,239.19,1.8,0,1,1,18,7,2
1.212,0.058,230.1,5.2,0,0,17,27,5,17
0.316,0.108,244.74,1.4,0,1,1,28,3,2
0.306,0.068,242.04,1.2,0,1,0,27,9,1
1.532,0.212,244.96,6.2,0,0,19,3,4,19
2.468,0.0,238.19,10.4,0,0,17,1,12,17
1.282,0.0,240.76,5.2,0,0,17,26,2,17
2.734,0.178,237.8,11.4,0,0,18,22,3,18
1.572,0.37,238.56,6.8,0,0,1,16,5,1
0.234,0.098,243.44,1.0,0,0,1,2,8,1
1.816,0.0,240.37,7.4,0,0,18,18,3,18
1.368,0.082,239.13,5.6,0,0,18,23,10,18
0.29,0.198,238.52,1.4,0,0,0,10,7,0
0.484,0.258,240.26,2.2,0,2,1,23,4,3
5.044,0.52,233.92,21.8,0,35,17,9,9,52
1.378,0.0,241.47,5.6,0,0,18,23,3,18
0.254,0.078,234.67,1.2,0,0,0,4,6,0
0.632,0.0,236.57,2.6,0,5,0,29,5,5
0.42,0.096,240.24,1.8,0,0,1,29,11,1
1.288,0.0,240.79,5.2,0,0,17,10,4,17
0.25,0.0,240.74,1.0,0,0,1,13,5,1
0.314,0.268,243.63,1.6,0,1,0,20,7,1
0.212,0.0,245.11,0.8,0,0,0,26,1,0
0.226,0.086,240.76,1.0,0,0,1,22,9,1
0.26,0.092,243.5,1.2,0,0,0,26,7,0
0.274,0.0,248.09,1.0,0,0,1,9,4,1
0.216,0.102,235.52,1.0,0,0,0,19,7,0
0.248,0.132,240.84,1.2,0,0,1,2,8,1
0.636,0.194,242.82,2.8,0,0,0,4,3,0
1.624,0.164,244.28,6.6,0,0,0,28,3,0
1.476,0.072,232.95,6.4,0,0,17,29,5,17
2.692,0.358,240.87,11.2,0,2,0,28,1,2
2.56,0.102,237.7,10.8,0,0,18,23,11,18
1.848,0.286,240.75,8.6,0,24,0,16,6,24
0.298,0.0,242.09,1.4,0,0,0,6,1,0
0.354,0.0,240.62,1.6,0,0,0,12,5,0
0.37,0.104,242.58,1.6,0,0,1,17,5,1
0.332,0.108,244.98,1.4,0,0,0,2,2,0
2.054,0.218,233.79,8.8,0,2,17,12,2,19
2.92,0.31,245.15,12.0,1,1,19,24,12,21
2.39,0.274,241.55,10.0,0,0,0,9,4,0
0.446,0.242,241.29,2.0,0,2,1,3,8,3
1.012,0.378,240.19,4.4,0,0,11,14,4,11
1.32,0.0,241.84,5.4,1,16,0,22,3,17
0.212,0.11,241.88,1.0,0,0,0,22,8,0
1.498,0.206,237.26,6.4,0,1,17,31,8,18
0.258,0.0,246.56,1.0,0,0,1,2,1,1
0.778,0.09,241.17,3.2,0,0,1,17,8,1
0.228,0.0,244.62,1.0,0,0,0,20,10,0
0.466,0.31,242.21,2.2,0,1,0,28,10,1
0.23,0.0,243.27,1.0,0,0,1,12,4,1
0.488,0.056,232.15,2.4,0,1,0,27,5,1
0.368,0.14,244.76,1.6,0,0,1,8,4,1
0.272,0.102,242.07,1.6,0,0,1,18,9,1
2.636,0.052,239.94,11.8,0,1,18,12,2,19
1.85,0.074,237.22,7.8,0,0,18,14,3,18
0.542,0.096,246.13,2.4,0,0,0,12,1,0
1.492,0.138,241.1,6.2,0,0,19,23,9,19
2.156,0.27,239.12,9.0,0,1,1,18,10,2
0.438,0.266,240.45,2.2,0,1,0,17,7,1
1.156,0.124,245.08,4.6,0,1,0,15,12,1
1.402,0.146,242.76,5.8,1,0,1,2,9,2
0.41,0.242,242.2,2.0,0,1,0,28,3,1
2.052,0.088,240.89,8.6,0,0,0,19,10,0
0.946,0.328,239.79,4.2,0,0,12,14,8,12
0.25,0.154,239.94,1.2,0,0,1,16,6,1
1.386,0.0,243.8,5.6,0,0,19,30,4,19
0.274,0.074,240.54,1.2,0,2,1,21,6,3
0.438,0.354,241.69,2.2,0,1,0,30,8,1
0.208,0.0,237.05,0.8,0,0,0,26,2,0
0.346,0.114,241.82,1.6,0,1,0,7,4,1
0.662,0.382,239.66,3.2,0,0,0,14,12,0
2.4,0.148,238.56,10.0,0,0,18,23,2,18
0.426,0.226,240.56,2.0,0,2,0,10,4,2
0.356,0.138,242.0,1.6,0,0,1,1,5,1
0.332,0.114,245.0,1.4,0,0,0,11,2,0
0.458,0.142,242.93,2.2,0,0,1,30,11,1
2.182,0.49,237.86,9.8,0,0,18,9,11,18
0.296,0.086,241.6,1.2,0,1,0,15,3,1
2.772,0.218,243.57,11.4,0,38,0,9,1,38
0.156,0.0,241.65,0.6,0,0,1,4,8,1
2.384,0.0,235.72,10.0,0,2,17,24,11,19
1.372,0.0,238.54,5.6,0,0,18,7,11,18
1.32,0.052,238.84,5.4,0,0,17,7,10,17
2.438,0.136,233.24,10.4,0,0,18,4,5,18
0.246,0.122,242.75,1.0,0,2,0,12,5,2
1.398,0.108,239.09,5.8,0,0,18,26,5,18
0.33,0.118,245.66,1.4,0,2,0,15,3,2
1.592,0.122,248.04,6.4,0,0,20,29,1,20
0.316,0.08,236.98,1.4,0,0,0,26,5,0
3.798,0.098,239.97,15.8,38,0,18,27,9,56
0.276,0.12,243.14,1.2,0,0,1,16,9,1
2.626,0.306,237.93,11.0,0,2,18,23,1,20
2.224,0.064,236.19,9.4,0,0,18,18,9,18
0.222,0.052,242.27,1.0,0,0,1,14,9,1
1.712,0.06,243.04,7.0,0,1,19,18,9,20
5.442,0.26,238.42,22.8,0,37,0,19,10,37
0.222,0.0,237.29,1.0,0,0,0,3,6,0
0.278,0.0,243.82,1.2,0,0,0,4,4,0
5.268,0.348,239.49,22.2,0,0,17,23,12,17
0.25,0.27,241.86,1.4,0,1,1,10,8,2
4.408,0.528,237.34,18.8,0,33,18,31,12,51
0.298,0.244,242.94,1.6,0,1,1,20,7,2
0.302,0.248,241.53,1.6,0,1,0,10,6,1
0.588,0.082,232.57,2.4,0,0,0,29,2,0
1.386,0.1,241.19,5.6,0,0,0,11,3,0
0.446,0.236,244.04,2.0,0,0,0,22,1,0
0.356,0.08,242.51,1.6,0,1,0,1,5,1
4.034,0.122,238.29,16.8,0,0,17,5,11,17
0.362,0.354,241.21,2.0,0,1,0,28,8,1
0.31,0.062,232.01,1.4,0,2,1,27,5,3
3.448,0.0,239.57,15.0,16,1,18,24,11,35
0.514,0.0,241.65,2.2,0,0,1,16,7,1
2.132,0.294,236.05,9.4,0,3,17,15,8,20
0.21,0.082,243.31,0.8,0,0,0,26,6,0
0.424,0.114,246.23,1.8,0,0,0,9,3,0
0.29,0.076,234.11,1.2,0,1,0,26,5,1
1.05,0.096,236.16,4.4,0,0,0,14,10,0
1.526,0.22,237.78,6.4,0,2,18,30,6,20
0.428,0.202,238.69,2.0,0,1,0,14,10,1
4.664,0.232,240.25,20.0,0,2,0,20,12,2
0.24,0.136,241.11,1.2,0,0,0,19,4,0
1.994,0.068,240.17,9.2,0,0,19,27,10,19
0.346,0.118,240.99,1.4,0,0,1,22,4,1
0.214,0.0,244.44,0.8,0,0,0,26,3,0
0.108,0.0,238.77,0.6,0,0,0,21,9,0
1.608,0.114,241.67,6.6,0,0,18,29,11,18
2.7,0.09,239.55,11.2,0,0,18,24,12,18
0.288,0.066,243.76,1.2,0,0,0,6,3,0
1.238,0.074,235.0,5.2,0,0,17,28,6,17
0.506,0.106,243.58,2.0,0,0,1,23,11,1
0.336,0.056,246.92,1.4,0,0,1,20,2,1
1.266,0.122,243.02,5.2,0,0,0,16,2,0
1.766,0.0,241.44,7.4,0,0,0,19,12,0
0.222,0.0,240.92,1.0,0,0,0,14,10,0
0.23,0.128,238.35,1.0,0,0,0,22,7,0
0.33,0.142,244.94,1.4,0,0,0,7,2,0
1.846,0.276,241.28,7.8,0,0,1,19,7,1
1.96,0.06,239.36,8.2,0,0,18,2,2,18
0.186,0.13,242.44,1.0,0,1,0,26,8,1
0.228,0.0,237.81,1.0,0,0,0,3,11,0
1.704,0.166,240.89,7.0,0,0,17,22,2,17
0.45,0.296,238.25,2.2,0,1,1,1,7,2
0.328,0.068,244.52,1.4,0,0,1,2,2,1
0.22,0.0,247.52,0.8,0,0,0,26,12,0
1.432,0.076,246.35,5.8,0,0,19,8,12,19
0.366,0.174,241.05,1.6,0,1,1,25,10,2
1.264,0.0,239.94,5.2,0,0,18,15,7,18
1.466,0.27,233.39,6.4,0,2,17,3,5,19
3.772,0.0,234.99,16.0,37,0,17,17,5,54
1.266,0.046,241.13,5.2,0,0,19,28,8,19
1.256,0.102,235.63,5.2,0,2,18,20,9,20
0.348,0.0,241.66,1.6,0,0,0,14,11,0
0.156,0.0,241.2,0.6,0,0,1,12,8,1
1.362,0.0,239.06,5.6,0,0,18,29,1,18
0.352,0.174,247.18,1.6,0,0,1,2,1,1
1.532,0.0,239.12,6.4,0,0,18,11,4,18
0.242,0.092,240.83,1.0,0,0,1,7,9,1
0.434,0.244,247.94,2.0,0,1,0,26,10,1
1.606,0.064,230.54,6.8,0,0,16,8,8,16
0.386,0.196,245.77,1.6,0,0,0,8,12,0
0.922,0.0,242.22,4.0,0,0,0,16,12,0
0.236,0.0,244.47,1.0,0,0,0,26,11,0
0.234,0.0,242.38,1.0,0,0,1,23,10,1
0.338,0.114,245.73,1.4,0,0,1,8,4,1
0.522,0.09,242.21,2.4,0,0,0,21,2,0
0.23,0.0,243.83,1.0,0,0,0,8,12,0
0.48,0.33,243.37,2.4,0,2,0,20,3,2
0.372,0.112,240.28,1.6,0,0,1,17,4,1
2.516,0.204,238.29,10.6,0,0,18,31,12,18
2.144,0.462,234.13,9.4,0,0,18,7,10,18
0.39,0.216,239.63,1.8,0,0,0,14,4,0
1.4,0.128,239.82,6.0,0,0,1,13,4,1
2.162,0.0,239.28,9.0,0,0,18,12,2,18
1.382,0.092,240.31,5.6,0,0,18,24,2,18
1.63,0.076,244.15,6.6,0,0,0,25,11,0
0.306,0.184,240.09,1.4,0,1,0,26,8,1
2.622,0.0,236.76,11.0,0,0,18,22,10,18
0.224,0.088,239.82,1.0,0,0,1,23,7,1
3.992,0.0,235.06,17.0,38,0,17,20,3,55
0.26,0.256,241.06,1.4,0,0,1,20,8,1
1.238,0.1,239.73,5.0,0,1,18,27,8,19
0.164,0.0,239.15,0.6,0,0,1,5,8,1
0.42,0.1,242.43,1.8,0,0,0,21,10,0
0.824,0.066,246.71,3.6,0,0,0,4,12,0
2.98,0.42,233.9,12.8,1,1,17,3,2,19
1.802,0.21,239.62,7.6,0,1,17,20,3,18
0.318,0.128,244.81,1.4,0,0,0,22,3,0
0.35,0.142,242.86,1.6,0,1,0,13,10,1
0.216,0.104,244.69,1.0,0,1,1,16,7,2
0.41,0.258,241.03,2.0,0,1,1,18,7,2
0.148,0.0,244.01,0.6,0,0,1,26,7,1
0.486,0.216,242.98,2.2,0,0,0,9,3,0
0.416,0.09,240.08,1.6,0,0,0,9,4,0
0.346,0.096,245.92,1.4,0,1,0,26,10,1
1.724,0.264,241.53,7.2,0,0,19,21,9,19
1.922,0.124,242.26,8.2,0,0,18,19,5,18
1.462,0.06,241.39,6.0,0,0,19,3,2,19
0.776,0.444,239.08,3.8,0,1,1,30,5,2
0.27,0.0,244.8,1.2,0,0,1,3,3,1
0.316,0.084,244.08,1.2,0,0,0,5,4,0
0.332,0.0,240.52,1.6,0,0,1,26,5,1
0.394,0.352,242.01,2.2,0,1,0,13,7,1
1.942,0.18,237.74,8.2,0,0,17,4,10,17
0.552,0.0,240.81,2.2,0,0,1,31,5,1
0.902,0.104,241.94,3.8,0,0,1,1,3,1
0.24,0.0,242.33,1.0,0,0,0,30,3,0
0.312,0.082,244.94,1.4,0,1,0,27,11,1
2.638,0.096,238.01,11.0,0,0,18,26,1,18
0.194,0.0,239.39,0.8,0,0,0,16,5,0
2.05,0.096,236.5,8.6,0,0,28,28,11,28
1.578,0.0,234.81,6.6,0,0,0,25,11,0
0.31,0.056,241.41,1.4,0,0,0,31,5,0
0.26,0.132,242.1,1.2,0,0,0,17,5,0
1.364,0.082,240.16,5.6,0,0,18,5,3,18
1.336,0.06,235.7,5.6,0,0,17,22,5,17
0.314,0.172,240.31,1.4,0,0,0,8,7,0
0.552,0.206,242.52,2.4,0,0,1,19,11,1
1.232,0.0,244.24,5.0,0,0,0,24,1,0
0.92,0.166,237.2,3.8,0,0,10,6,10,10
0.464,0.158,242.14,2.0,0,0,0,2,1,0
0.224,0.082,238.97,1.0,0,0,1,11,8,1
1.654,0.16,242.58,6.8,0,0,19,18,10,19
4.65,0.0,237.36,21.0,26,28,17,23,11,71
0.39,0.082,230.64,1.8,0,0,0,6,2,0
3.296,0.216,234.88,14.0,0,2,18,13,4,20
0.292,0.0,250.75,1.2,0,0,0,19,12,0
0.466,0.076,249.29,1.8,0,3,1,16,12,4
0.51,0.25,243.39,2.4,0,0,0,20,5,0
1.952,0.064,239.91,8.2,0,0,18,22,12,18
0.11,0.0,241.26,0.4,0,0,0,22,8,0
1.18,0.26,241.94,5.0,1,0,1,1,1,2
1.89,0.0,235.85,8.0,0,0,28,14,10,28
0.388,0.0,247.34,1.8,0,0,0,6,2,0
2.53,0.114,235.62,10.6,38,0,0,4,10,38
2.142,0.142,241.23,8.8,0,1,19,18,10,20
0.254,0.0,242.8,1.0,0,0,0,8,4,0
2.49,0.354,239.97,10.4,0,0,18,14,5,18
1.296,0.078,239.63,5.4,0,0,18,5,10,18
0.216,0.0,244.45,1.0,0,0,0,25,1,0
2.826,0.05,237.03,12.0,0,0,0,17,2,0
0.87,0.188,240.91,3.6,0,0,12,28,7,12
0.2,0.12,241.13,1.0,0,1,0,11,6,1
0.404,0.238,243.98,1.8,0,1,0,23,10,1
0.262,0.09,236.47,1.2,0,0,0,24,4,0
4.66,0.162,239.26,19.4,0,36,17,14,2,53
0.336,0.0,240.91,1.4,0,0,0,5,11,0
0.252,0.05,239.39,1.2,0,0,0,4,11,0
0.194,0.0,242.42,0.8,0,0,1,31,5,1
0.812,0.242,241.57,3.4,0,0,12,6,8,12
0.198,0.0,239.96,0.8,0,0,0,2,12,0
1.578,0.228,237.77,6.6,0,0,17,29,1,17
2.558,0.162,239.75,10.6,1,0,19,16,11,20
1.352,0.178,237.18,5.6,0,2,18,15,9,20
0.402,0.206,245.78,1.8,0,2,0,19,11,2
1.44,0.122,233.42,6.2,0,1,16,28,5,17
1.458,0.0,238.94,6.0,1,0,18,21,5,19
0.322,0.232,238.77,1.6,0,1,1,22,7,2
3.116,0.284,237.05,13.2,0,2,17,2,2,19
1.778,0.276,237.83,7.6,0,24,1,28,7,25
1.328,0.066,240.08,5.4,0,0,18,24,9,18
0.868,0.064,236.49,3.6,0,0,1,2,6,1
0.33,0.108,242.9,1.4,0,0,0,13,2,0
0.424,0.0,249.67,1.8,0,0,1,8,12,1
1.458,0.0,238.1,6.0,0,0,18,19,5,18
0.25,0.0,244.39,1.0,0,0,0,12,11,0
0.35,0.124,245.02,1.4,0,0,0,28,3,0
0.484,0.13,238.28,2.0,0,3,0,16,5,3
1.688,0.14,238.68,7.0,0,0,18,23,9,18
2.382,0.084,237.25,10.0,0,0,18,1,12,18
0.332,0.094,243.91,1.4,0,2,1,22,10,3
0.34,0.056,242.5,1.4,0,0,0,22,1,0
2.564,0.106,244.07,10.4,0,0,19,12,1,19
0.502,0.26,238.72,2.4,0,1,1,1,7,2
0.23,0.0,246.68,1.0,0,0,0,20,3,0
2.346,0.0,242.75,9.6,0,0,18,7,5,18
0.48,0.0,240.86,2.0,0,0,1,20,5,1
5.262,0.566,231.18,22.8,0,36,17,12,10,53
0.322,0.104,246.06,1.4,0,0,0,2,2,0
0.6,0.068,242.76,2.6,0,2,0,4,5,2
0.498,0.058,243.78,2.0,0,0,0,4,11,0
0.322,0.1,247.97,1.2,0,0,0,18,12,0
0.45,0.068,241.07,2.0,0,0,1,8,5,1
0.818,0.0,241.7,3.4,0,0,0,10,2,0
0.236,0.12,241.45,1.0,0,0,1,20,6,1
0.456,0.224,244.23,2.0,0,2,0,8,3,2
0.154,0.0,240.58,0.6,0,0,1,18,7,1
0.404,0.218,240.74,2.0,0,1,0,21,5,1
1.728,0.088,240.24,7.6,0,0,18,3,9,18
0.174,0.098,237.26,0.8,0,0,0,14,8,0
0.294,0.0,247.66,1.2,0,0,0,2,1,0
0.282,0.102,241.17,1.2,0,1,1,3,9,2
0.344,0.0,245.77,1.4,0,0,1,24,11,1
0.872,0.052,243.63,3.6,0,0,1,9,2,1
0.206,0.088,242.37,0.8,0,0,0,3,7,0
0.392,0.348,238.66,2.2,0,1,1,11,6,2
4.26,0.19,231.58,18.4,0,34,1,23,10,35
0.378,0.252,240.33,1.8,0,1,1,10,9,2
0.636,0.424,240.77,3.2,0,1,1,5,4,2
0.596,0.13,242.62,2.6,0,0,0,30,3,0
1.668,0.0,240.89,7.0,0,0,18,29,3,18
0.352,0.104,241.15,1.4,0,0,1,6,4,1
0.482,0.216,242.04,2.2,0,0,1,12,5,1
1.382,0.06,239.96,5.6,0,0,17,20,10,17
0.858,0.234,242.42,3.6,0,0,1,25,10,1
0.366,0.142,244.12,1.6,0,0,0,6,11,0
3.674,0.056,238.15,15.4,0,35,17,10,3,52
1.59,0.0,239.64,6.6,1,0,18,14,12,19
0.41,0.302,239.47,2.0,0,1,0,10,7,1
0.266,0.112,237.47,1.2,0,0,0,1,5,0
0.448,0.152,241.1,2.0,0,1,0,28,6,1
1.444,0.0,238.91,6.0,0,0,19,25,6,19
2.5,0.15,240.64,10.4,0,1,19,12,9,20
0.232,0.128,241.57,1.0,0,1,0,27,7,1
0.21,0.05,240.59,1.0,0,0,0,9,6,0
0.416,0.256,244.03,2.0,0,1,0,31,12,1
1.972,0.05,236.32,8.2,0,0,18,25,10,18
0.294,0.0,243.93,1.2,0,0,0,1,12,0
0.238,0.0,244.3,1.0,0,0,0,20,3,0
0.43,0.236,241.84,2.0,0,1,1,8,10,2
0.386,0.17,243.66,1.6,0,0,1,8,12,1
0.226,0.0,249.89,1.0,0,0,0,20,12,0
0.36,0.114,244.23,1.6,0,0,0,28,2,0
3.728,0.096,239.72,15.6,1,0,14,21,4,15
0.328,0.114,243.01,1.4,0,2,0,24,3,2
0.378,0.084,241.57,1.6,0,0,0,4,10,0
2.466,0.198,241.64,10.2,0,1,19,22,7,20
0.378,0.196,241.62,1.8,0,0,0,24,2,0
3.2,0.174,243.14,13.0,0,1,19,13,12,20
0.138,0.0,241.69,0.6,0,0,0,6,8,0
0.374,0.058,242.06,1.6,0,0,1,7,9,1
1.338,0.074,244.12,5.4,1,4,1,12,12,6
0.27,0.0,242.7,1.2,0,0,0,30,3,0
0.118,0.0,234.29,0.6,0,0,0,7,5,0
0.582,0.19,238.98,2.6,0,0,1,18,4,1
1.814,0.126,231.41,7.8,0,0,17,27,5,17
1.922,0.324,242.38,8.0,0,0,19,4,4,19
0.42,0.198,240.64,2.0,0,0,1,10,4,1
0.224,0.0,246.96,1.0,0,0,0,23,1,0
3.45,0.0,239.6,14.4,0,0,17,2,3,17
0.276,0.216,234.99,1.4,0,0,0,9,8,0
1.404,0.124,239.16,5.8,0,2,1,23,10,3
0.262,0.07,242.21,1.2,0,0,0,14,11,0
3.412,0.05,236.33,14.4,0,0,17,9,1,17
0.312,0.0,241.18,1.4,0,0,1,22,4,1
0.368,0.194,241.45,1.6,0,0,1,21,6,1
1.634,0.118,242.17,8.6,0,1,4,14,1,5
0.312,0.124,244.47,1.4,0,1,1,23,1,2
